"No.","Time","Source","Destination","Protocol","Length","Info"
"2021","102.983747","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=943754 Win=131840 Len=0"
"2022","103.010289","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2023","103.010360","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2024","103.010482","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=946530 Win=131840 Len=0"
"2025","103.056325","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2026","103.085354","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2027","103.085467","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=949306 Win=131840 Len=0"
"2028","103.088176","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2029","103.088294","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2030","103.088364","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2031","103.088440","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=952082 Win=131840 Len=0"
"2032","103.133134","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2033","103.133247","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=954858 Win=131840 Len=0"
"2034","103.136147","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2035","103.136218","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2036","103.136339","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=957634 Win=131840 Len=0"
"2037","103.193328","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2038","103.193398","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2039","103.193507","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=960410 Win=131840 Len=0"
"2040","103.196173","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2041","103.196291","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2042","103.196320","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=963186 Win=131840 Len=0"
"2043","103.248957","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2044","103.252024","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2045","103.252135","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=965962 Win=131840 Len=0"
"2046","103.307034","157.245.142.66","10.0.19.14","TLSv1.2","1442","[TCP Previous segment not captured] , Ignored Unknown Record"
"2047","103.307106","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2048","103.307106","10.0.19.14","157.245.142.66","TCP","66","[TCP Dup ACK 2045#1] 62183  >  443 [ACK] Seq=382 Ack=965962 Win=131840 Len=0 SLE=968738 SRE=970126"
"2049","103.307222","10.0.19.14","157.245.142.66","TCP","66","[TCP Dup ACK 2045#2] 62183  >  443 [ACK] Seq=382 Ack=965962 Win=131840 Len=0 SLE=968738 SRE=971514"
"2050","103.310097","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2051","103.310216","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2052","103.310216","10.0.19.14","157.245.142.66","TCP","66","[TCP Dup ACK 2045#3] 62183  >  443 [ACK] Seq=382 Ack=965962 Win=131840 Len=0 SLE=968738 SRE=972902"
"2053","103.310300","10.0.19.14","157.245.142.66","TCP","66","[TCP Dup ACK 2045#4] 62183  >  443 [ACK] Seq=382 Ack=965962 Win=131840 Len=0 SLE=968738 SRE=974290"
"2054","103.366333","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=974290 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2055","103.366410","10.0.19.14","157.245.142.66","TCP","66","[TCP Dup ACK 2045#5] 62183  >  443 [ACK] Seq=382 Ack=965962 Win=131840 Len=0 SLE=968738 SRE=975678"
"2056","103.369171","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=975678 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2057","103.369237","10.0.19.14","157.245.142.66","TCP","66","[TCP Dup ACK 2045#6] 62183  >  443 [ACK] Seq=382 Ack=965962 Win=131840 Len=0 SLE=968738 SRE=977066"
"2058","103.425353","157.245.142.66","10.0.19.14","TCP","1442","[TCP Out-Of-Order] 443  >  62183 [ACK] Seq=965962 Ack=382 Win=64128 Len=1388"
"2059","103.425468","10.0.19.14","157.245.142.66","TCP","66","62183  >  443 [ACK] Seq=382 Ack=967350 Win=131840 Len=0 SLE=968738 SRE=977066"
"2060","103.428159","157.245.142.66","10.0.19.14","TCP","1442","[TCP Out-Of-Order] 443  >  62183 [ACK] Seq=967350 Ack=382 Win=64128 Len=1388"
"2061","103.428320","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=977066 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2062","103.428391","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=978454 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2063","103.428391","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=977066 Win=131840 Len=0"
"2064","103.428539","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=979842 Win=131840 Len=0"
"2065","103.479237","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=979842 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2066","103.482317","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=981230 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2067","103.482473","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=982618 Win=131840 Len=0"
"2068","103.538331","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=982618 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2069","103.538449","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=984006 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2070","103.538543","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=985394 Win=131840 Len=0"
"2071","103.541151","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=985394 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2072","103.593264","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=986782 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2073","103.593264","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=986782 Win=131840 Len=0"
"2074","103.596125","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=988170 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2075","103.596190","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=989558 Win=131840 Len=0"
"2076","103.648214","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=989558 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2077","103.651362","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=990946 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2078","103.651474","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=992334 Win=131840 Len=0"
"2079","103.709258","157.245.142.66","10.0.19.14","TCP","1442","[TCP Previous segment not captured] 443  >  62183 [ACK] Seq=995110 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2080","103.709325","10.0.19.14","157.245.142.66","TCP","66","[TCP Dup ACK 2078#1] 62183  >  443 [ACK] Seq=382 Ack=992334 Win=131840 Len=0 SLE=995110 SRE=996498"
"2081","103.712115","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=996498 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2082","103.712181","10.0.19.14","157.245.142.66","TCP","66","[TCP Dup ACK 2078#2] 62183  >  443 [ACK] Seq=382 Ack=992334 Win=131840 Len=0 SLE=995110 SRE=997886"
"2083","103.759236","157.245.142.66","10.0.19.14","TCP","1442","[TCP Previous segment not captured] 443  >  62183 [ACK] Seq=999274 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2084","103.759352","10.0.19.14","157.245.142.66","TCP","74","[TCP Dup ACK 2078#3] 62183  >  443 [ACK] Seq=382 Ack=992334 Win=131840 Len=0 SLE=999274 SRE=1000662 SLE=995110 SRE=997886"
"2085","103.762112","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=1000662 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2086","103.762177","10.0.19.14","157.245.142.66","TCP","74","[TCP Dup ACK 2078#4] 62183  >  443 [ACK] Seq=382 Ack=992334 Win=131840 Len=0 SLE=999274 SRE=1002050 SLE=995110 SRE=997886"
"2087","103.829361","157.245.142.66","10.0.19.14","TCP","1442","[TCP Out-Of-Order] 443  >  62183 [ACK] Seq=992334 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2088","103.829431","10.0.19.14","157.245.142.66","TCP","74","62183  >  443 [ACK] Seq=382 Ack=993722 Win=131840 Len=0 SLE=999274 SRE=1002050 SLE=995110 SRE=997886"
"2089","103.880249","157.245.142.66","10.0.19.14","TCP","1442","[TCP Retransmission] 443  >  62183 [ACK] Seq=993722 Ack=382 Win=64128 Len=1388"
"2090","103.880365","157.245.142.66","10.0.19.14","TCP","1442","[TCP Retransmission] 443  >  62183 [ACK] Seq=997886 Ack=382 Win=64128 Len=1388"
"2091","103.880365","10.0.19.14","157.245.142.66","TCP","66","62183  >  443 [ACK] Seq=382 Ack=997886 Win=131840 Len=0 SLE=999274 SRE=1002050"
"2092","103.880441","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1002050 Win=131840 Len=0"
"2093","103.938260","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=1002050 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2094","103.938378","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=1003438 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2095","103.938408","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1004826 Win=131840 Len=0"
"2096","104.007262","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=1004826 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2097","104.010359","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=1006214 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2098","104.010471","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1007602 Win=131840 Len=0"
"2099","104.047024","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=1007602 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2100","104.050094","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=1008990 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2101","104.050161","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1010378 Win=131840 Len=0"
"2102","104.112244","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=1010378 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2103","104.115341","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=1011766 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2104","104.115404","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1013154 Win=131840 Len=0"
"2105","104.118195","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=1013154 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2106","104.150249","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=1014542 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2107","104.150368","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=1015930 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"2108","104.150368","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1015930 Win=131840 Len=0"
"2109","104.202398","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1017318 Win=131840 Len=0"
"2110","104.225943","157.245.142.66","10.0.19.14","TCP","1442","443  >  62183 [ACK] Seq=1017318 Ack=382 Win=64128 Len=1388 [TCP segment of a reassembled PDU], Ignored Unknown Record"
"2111","104.228999","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2112","104.229065","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1020094 Win=131840 Len=0"
"2113","104.267922","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2114","104.270988","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2115","104.271098","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1022870 Win=131840 Len=0"
"2116","104.318988","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2117","104.332339","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2118","104.332405","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1025646 Win=131840 Len=0"
"2119","104.335108","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2120","104.389834","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1027034 Win=131840 Len=0"
"2121","104.396370","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2122","104.396488","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2123","104.396518","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1029810 Win=131840 Len=0"
"2124","104.459266","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2125","104.462052","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2126","104.462117","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1032586 Win=131840 Len=0"
"2127","104.513264","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2128","104.516329","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2129","104.516440","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1035362 Win=131840 Len=0"
"2130","104.577271","157.245.142.66","10.0.19.14","TLSv1.2","1442","[TCP Previous segment not captured] , Ignored Unknown Record"
"2131","104.577392","10.0.19.14","157.245.142.66","TCP","66","[TCP Dup ACK 2129#1] 62183  >  443 [ACK] Seq=382 Ack=1035362 Win=131840 Len=0 SLE=1038138 SRE=1039526"
"2132","104.580109","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2133","104.580223","10.0.19.14","157.245.142.66","TCP","66","[TCP Dup ACK 2129#2] 62183  >  443 [ACK] Seq=382 Ack=1035362 Win=131840 Len=0 SLE=1038138 SRE=1040914"
"2134","104.630248","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2135","104.630315","10.0.19.14","157.245.142.66","TCP","66","[TCP Dup ACK 2129#3] 62183  >  443 [ACK] Seq=382 Ack=1035362 Win=131840 Len=0 SLE=1038138 SRE=1042302"
"2136","104.693259","157.245.142.66","10.0.19.14","TCP","1442","[TCP Out-Of-Order] 443  >  62183 [ACK] Seq=1035362 Ack=382 Win=64128 Len=1388"
"2137","104.693354","10.0.19.14","157.245.142.66","TCP","66","62183  >  443 [ACK] Seq=382 Ack=1036750 Win=131840 Len=0 SLE=1038138 SRE=1042302"
"2138","104.750282","157.245.142.66","10.0.19.14","TLSv1.2","1442","[TCP Previous segment not captured] , Ignored Unknown Record"
"2139","104.750350","10.0.19.14","157.245.142.66","TCP","74","[TCP Dup ACK 2137#1] 62183  >  443 [ACK] Seq=382 Ack=1036750 Win=131840 Len=0 SLE=1043690 SRE=1045078 SLE=1038138 SRE=1042302"
"2140","104.884282","157.245.142.66","10.0.19.14","TCP","1442","[TCP Retransmission] 443  >  62183 [ACK] Seq=1036750 Ack=382 Win=64128 Len=1388"
"2141","104.884357","10.0.19.14","157.245.142.66","TCP","66","62183  >  443 [ACK] Seq=382 Ack=1042302 Win=131840 Len=0 SLE=1043690 SRE=1045078"
"2142","104.998186","157.245.142.66","10.0.19.14","TCP","1442","[TCP Retransmission] 443  >  62183 [ACK] Seq=1042302 Ack=382 Win=64128 Len=1388"
"2143","104.998346","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1045078 Win=131840 Len=0"
"2144","105.115208","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2145","105.118341","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2146","105.118405","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1047854 Win=131840 Len=0"
"2147","105.207213","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2148","105.210152","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2149","105.210263","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1050630 Win=131840 Len=0"
"2150","105.213183","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2151","105.264575","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1052018 Win=131840 Len=0"
"2152","105.306990","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2153","105.310022","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2154","105.310086","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1054794 Win=131840 Len=0"
"2155","105.354215","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2156","105.395911","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2157","105.395976","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1057570 Win=131840 Len=0"
"2158","105.399277","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2159","105.452030","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1058958 Win=131840 Len=0"
"2160","105.507182","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2161","105.510291","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2162","105.510352","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1061734 Win=131840 Len=0"
"2163","105.878234","157.245.142.66","10.0.19.14","TLSv1.2","1442","[TCP Previous segment not captured] , Ignored Unknown Record"
"2164","105.878301","10.0.19.14","157.245.142.66","TCP","66","[TCP Dup ACK 2162#1] 62183  >  443 [ACK] Seq=382 Ack=1061734 Win=131840 Len=0 SLE=1067286 SRE=1068674"
"2165","105.989207","157.245.142.66","10.0.19.14","TCP","1442","[TCP Retransmission] 443  >  62183 [ACK] Seq=1061734 Ack=382 Win=64128 Len=1388"
"2166","105.989273","10.0.19.14","157.245.142.66","TCP","66","62183  >  443 [ACK] Seq=382 Ack=1063122 Win=131840 Len=0 SLE=1067286 SRE=1068674"
"2167","106.085200","157.245.142.66","10.0.19.14","TCP","1442","[TCP Retransmission] 443  >  62183 [ACK] Seq=1063122 Ack=382 Win=64128 Len=1388"
"2168","106.085266","10.0.19.14","157.245.142.66","TCP","66","62183  >  443 [ACK] Seq=382 Ack=1064510 Win=131840 Len=0 SLE=1067286 SRE=1068674"
"2169","106.088039","157.245.142.66","10.0.19.14","TCP","1442","[TCP Retransmission] 443  >  62183 [ACK] Seq=1064510 Ack=382 Win=64128 Len=1388"
"2170","106.088153","10.0.19.14","157.245.142.66","TCP","66","62183  >  443 [ACK] Seq=382 Ack=1065898 Win=131840 Len=0 SLE=1067286 SRE=1068674"
"2171","106.206228","157.245.142.66","10.0.19.14","TCP","1442","[TCP Retransmission] 443  >  62183 [ACK] Seq=1065898 Ack=382 Win=64128 Len=1388"
"2172","106.206346","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2173","106.206346","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1068674 Win=131840 Len=0"
"2174","106.248662","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1070062 Win=131840 Len=0"
"2175","106.325976","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2176","106.367169","157.245.142.66","10.0.19.14","TLSv1.2","1442","Ignored Unknown Record"
"2177","106.367235","10.0.19.14","157.245.142.66","TCP","60","62183  >  443 [ACK] Seq=382 Ack=1072838 Win=131840 Len=0"
